ASCII Name;Population;LABEL EN;Classification
San Jacinto;0;Peru;Small City
Sauce;0;Peru;Small City
Shamboyacu;0;Peru;Small City
Cuango;0;Panama;Small City
Laprida;0;Argentina;Small City
General Arenales;0;Argentina;Small City
El Alto;0;Argentina;Small City
Chepes;0;Argentina;Small City
Teotihuacan;0;Mexico;Small City
San Jose de Aerocuar;0;Venezuela, Bolivarian Rep. of;Small City
Quilcas;0;Peru;Small City
Pueblo Nuevo;0;Peru;Small City
Najasa;0;Cuba;Small City
Fernandez;0;Argentina;Small City
Seteganti;0;Panama;Small City
Rio Grande;0;Panama;Small City
General Rodriguez;0;Argentina;Small City
Maraca;0;Panama;Small City
Black Point;0;Bahamas;Small City
Villa Serrano;0;Bolivia;Small City
Tonala;0;Nicaragua;Small City
Chupuro;0;Peru;Small City
La Mula;0;Venezuela, Bolivarian Rep. of;Small City
Sabana de Mendoza;0;Venezuela, Bolivarian Rep. of;Small City
Las Coloradas;0;Argentina;Small City
Huancaspata;0;Peru;Small City
Jose Leonardo Ortiz;0;Peru;Small City
Mariano Melgar;0;Peru;Small City
Little Cayman;0;Cayman Islands;Small City
Yorongos;0;Peru;Small City
Agua de Salud;0;Panama;Small City
Las Heras;0;Argentina;Small City
Juamave;0;Mexico;Small City
Juay;0;Panama;Small City
Miguel de La Borda;0;Panama;Small City
Barriales;0;Panama;Small City
Bajo Solis;0;Panama;Small City
Quebrada de Loro;0;Panama;Small City
Tarapoto;0;Peru;Small City
Singa;0;Peru;Small City
Santa Catalina;0;Panama;Small City
San Jacinto;0;Peru;Small City
Rio Colorado;0;Argentina;Small City
Tupungato;0;Argentina;Small City
Isla Raton;0;Venezuela, Bolivarian Rep. of;Small City
La Tinta;0;Guatemala;Small City
Prado-Sevilla;0;Colombia;Small City
San Cristobal;0;Colombia;Small City
Puerto Meluk;0;Colombia;Small City
Guachaves;0;Colombia;Small City
El Penon;0;Colombia;Small City
Tecka;0;Argentina;Small City
Convencion;0;Colombia;Small City
Monterrey;0;Costa Rica;Small City
Segundo Frente;0;Cuba;Small City
Villa Charcas;0;Bolivia;Small City
Porangaba;0;Brazil;Small City
Alta Floresta;0;Brazil;Small City
Lago dos Rodrigues;0;Brazil;Small City
Maipu;0;Argentina;Small City
Sucre;0;Peru;Small City
La Puerta;0;Argentina;Small City
San Pablo;0;Venezuela, Bolivarian Rep. of;Small City
Torondoy;0;Venezuela, Bolivarian Rep. of;Small City
Masisea;0;Peru;Small City
Acomayo;0;Peru;Small City
Cabana;0;Peru;Small City
Carampoma;0;Peru;Small City
Chaglla;0;Peru;Small City
Caballococha;0;Peru;Small City
Yanahuaya;0;Peru;Small City
Colcabamba;0;Peru;Small City
Guadalupe;0;Peru;Small City
Socabaya;0;Peru;Small City
Saylla;0;Peru;Small City
Punta Hermosa;0;Peru;Small City
Pucyura;0;Peru;Small City
Marco;0;Peru;Small City
Oropesa;0;Peru;Small City
Pelejo;0;Peru;Small City
Acobambilla;0;Peru;Small City
San Rafael;0;Peru;Small City
Tamarindo;0;Peru;Small City
La Quebrada;0;Venezuela, Bolivarian Rep. of;Small City
San Jose;0;Panama;Small City
Capacho Viejo;0;Venezuela, Bolivarian Rep. of;Small City
Libertad;0;Venezuela, Bolivarian Rep. of;Small City
Naguanagua;0;Venezuela, Bolivarian Rep. of;Small City
Piritu;0;Venezuela, Bolivarian Rep. of;Small City
Queniquea;0;Venezuela, Bolivarian Rep. of;Small City
La Molina;0;Peru;Small City
La Carrillo;0;Panama;Small City
Puerto Lindo;0;Panama;Small City
Chacarero;0;Panama;Small City
Burunga;0;Panama;Small City
Bella Vista;0;Panama;Small City
Altos de Gueera;0;Panama;Small City
Santa Catalina;0;Venezuela, Bolivarian Rep. of;Small City
Trompeteros;0;Peru;Small City
Santa Apolonia;0;Venezuela, Bolivarian Rep. of;Small City
Huayrapata;0;Peru;Small City
Paucartambo;0;Peru;Small City
El Bale;0;Panama;Small City
Dolores;0;Venezuela, Bolivarian Rep. of;Small City
Curiapo;0;Venezuela, Bolivarian Rep. of;Small City
La Tendida;0;Venezuela, Bolivarian Rep. of;Small City
Nueva Manoa;0;Bolivia;Small City
Sao Goncalo;0;Brazil;Small City
Tauripampa;0;Peru;Small City
San Jose Ojetenam;0;Guatemala;Small City
El Dividive;0;Venezuela, Bolivarian Rep. of;Small City
Raxruha;0;Guatemala;Small City
Canuelas;0;Argentina;Small City
Piguee;0;Argentina;Small City
Leleque;0;Argentina;Small City
Henderson;0;Argentina;Small City
General Alvear;0;Argentina;Small City
Gastre;0;Argentina;Small City
Viraco;0;Peru;Small City
Ezeiza;0;Argentina;Small City
El Ayote;0;Nicaragua;Small City
La Esmeralda;0;Venezuela, Bolivarian Rep. of;Small City
Punta de Piedra;0;Venezuela, Bolivarian Rep. of;Small City
Carmen Alto;0;Peru;Small City
Callahuanca;0;Peru;Small City
Caja;0;Peru;Small City
Baquedano;0;Chile;Small City
San Juan de Rioseco;0;Colombia;Small City
San Francisco;0;Colombia;Small City
Concordia;0;Colombia;Small City
Pedregal;0;Venezuela, Bolivarian Rep. of;Small City
Bete;0;Colombia;Small City
Camajuani;0;Cuba;Small City
Aco;0;Peru;Small City
Coclecito;0;Panama;Small City
Saramiriza;0;Peru;Small City
Matahuasi;0;Peru;Small City
San Juan de los Cayos;0;Venezuela, Bolivarian Rep. of;Small City
Sabana Grande;0;Venezuela, Bolivarian Rep. of;Small City
Guara;0;Cuba;Small City
Santa Lucia;0;Venezuela, Bolivarian Rep. of;Small City
Wiwili de Jinotega;0;Nicaragua;Small City
El Regalo;0;Venezuela, Bolivarian Rep. of;Small City
La Merced;0;Peru;Small City
Las Cabras;0;Panama;Small City
Lanlacuni Bajo;0;Peru;Small City
Limatambo;0;Peru;Small City
Calidonia;0;Panama;Small City
Munani;0;Peru;Small City
Omate;0;Peru;Small City
Paccha;0;Peru;Small City
Paratia;0;Peru;Small City
Roque;0;Peru;Small City
Punchao;0;Peru;Small City
Obas;0;Peru;Small City
Negritos;0;Peru;Small City
Samegua;0;Peru;Small City
Soras;0;Peru;Small City
Coasa;0;Peru;Small City
Carlos Casares;0;Argentina;Small City
Chumbicha;0;Argentina;Small City
Lules;0;Argentina;Small City
Nueva Cajamarca;0;Peru;Small City
Chuquibamba;0;Peru;Small City
Puerto Vivas;0;Venezuela, Bolivarian Rep. of;Small City
Umuquena;0;Venezuela, Bolivarian Rep. of;Small City
San Carlos de Rio Negro;0;Venezuela, Bolivarian Rep. of;Small City
Mapire;0;Venezuela, Bolivarian Rep. of;Small City
Caramuca;0;Venezuela, Bolivarian Rep. of;Small City
Iberia;0;Peru;Small City
San Juan de Payara;0;Venezuela, Bolivarian Rep. of;Small City
Lucas do Rio Verde;0;Brazil;Small City
Sao Francisco do Oeste;0;Brazil;Small City
Veronica;0;Argentina;Small City
General Lavalle;0;Argentina;Small City
General Guido;0;Argentina;Small City
San Jose;0;Argentina;Small City
Molinos;0;Argentina;Small City
Independencia;0;Bolivia;Small City
Barranquita;0;Peru;Small City
Uchumayo;0;Peru;Small City
Zepita;0;Peru;Small City
Coconuco;0;Colombia;Small City
Buenavista;0;Colombia;Small City
Genova;0;Colombia;Small City
Sarchi;0;Costa Rica;Small City
Sabalito;0;Costa Rica;Small City
Nueva Paz;0;Cuba;Small City
Hato Pilon;0;Panama;Small City
Granada;0;Colombia;Small City
Nueva Providencia;0;Panama;Small City
El Jicaro;0;Nicaragua;Small City
Santa Maria del Oro;0;Mexico;Small City
San Juan Ostuncalco;0;Guatemala;Small City
Hualhuas;0;Peru;Small City
Quichuay;0;Peru;Small City
Agua Blanca;0;Venezuela, Bolivarian Rep. of;Small City
Aguasay;0;Venezuela, Bolivarian Rep. of;Small City
Tucuti;0;Panama;Small City
Sebaco;0;Nicaragua;Small City
La Salina;0;Colombia;Small City
Timbio;0;Colombia;Small City
Yauca;0;Peru;Small City
Vilcabamba;0;Peru;Small City
Tiabaya;0;Peru;Small City
Vitarte;0;Peru;Small City
San Lorenzo;0;Peru;Small City
Huambos;0;Peru;Small City
Pomacanchi;0;Peru;Small City
Norosi;0;Colombia;Small City
Los Organos;0;Peru;Small City
San Antonio;0;Peru;Small City
Huancapi;0;Peru;Small City
Crucero;0;Peru;Small City
Chincheros;0;Peru;Small City
San Luis;0;Peru;Small City
Challhuahuacho;0;Peru;Small City
Cachimayo;0;Peru;Small City
Laraqueri;0;Peru;Small City
Lujan de Cuyo;0;Argentina;Small City
Achoma;0;Peru;Small City
Susques;0;Argentina;Small City
Caimito;0;Cuba;Small City
Huancapallac;0;Peru;Small City
Shatoja;0;Peru;Small City
Las Flores;0;Argentina;Small City
San Julian;0;Bolivia;Small City
Marcos Paz;0;Argentina;Small City
La Maquina;0;Guatemala;Small City
Santo Domingo;0;Venezuela, Bolivarian Rep. of;Small City
Santa Barbara;0;Venezuela, Bolivarian Rep. of;Small City
Santa Ana;0;Venezuela, Bolivarian Rep. of;Small City
Cambebba;0;Brazil;Small City
Maporal;0;Venezuela, Bolivarian Rep. of;Small City
La Cruz de Taratara;0;Venezuela, Bolivarian Rep. of;Small City
El Callao;0;Venezuela, Bolivarian Rep. of;Small City
Cojedes;0;Venezuela, Bolivarian Rep. of;Small City
Capitan Sarmiento;0;Argentina;Small City
Zapotal;0;Costa Rica;Small City
San Cayetano;0;Colombia;Small City
Tunuyan;0;Argentina;Small City
San Justo;0;Argentina;Small City
Bella Vista;0;Argentina;Small City
Las Plumas;0;Argentina;Small City
San Martin;0;Argentina;Small City
Selva;0;Argentina;Small City
Santa Victoria;0;Argentina;Small City
Rosario de Lerma;0;Argentina;Small City
Abejales;0;Venezuela, Bolivarian Rep. of;Small City
Rodeo;0;Argentina;Small City
Daireaux;0;Argentina;Small City
San Andres de Giles;0;Argentina;Small City
Salto;0;Argentina;Small City
San Bernardo;0;Colombia;Small City
Puerto Libertador;0;Colombia;Small City
Tapalque;0;Argentina;Small City
Telsen;0;Argentina;Small City
Frias;0;Argentina;Small City
Las Mesas;0;Venezuela, Bolivarian Rep. of;Small City
San Francisco del Norte;0;Nicaragua;Small City
Rancho Grande;0;Nicaragua;Small City
Cunumbuqui;0;Peru;Small City
San Benito;0;Colombia;Small City
Villa Caro;0;Colombia;Small City
Providencia;0;Chile;Small City
Pichari;0;Peru;Small City
Pausa;0;Peru;Small City
Pampacolca;0;Peru;Small City
Concordia;0;Peru;Small City
Pacucha;0;Peru;Small City
San Antonio;0;Argentina;Small City
Colquemarca;0;Peru;Small City
Antabamba;0;Peru;Small City
El Chal;0;Guatemala;Small City
Villa Rica;0;Colombia;Small City
Cajueiro da Praia;0;Brazil;Small City
Playa Grande;0;Guatemala;Small City
San Pedro De Cachora;0;Peru;Small City
Vargem Grande Paulista;0;Brazil;Small City
Cumba;0;Peru;Small City
Pachas;0;Peru;Small City
Huachacalla;0;Bolivia;Small City
Pueblo Nuevo;0;Panama;Small City
San Vicente;0;Ecuador;Small City
La Maquina;0;Cuba;Small City
Pinogana;0;Panama;Small City
Cubitas;0;Cuba;Small City
La Soledad;0;Panama;Small City
Huallanca;0;Peru;Small City
El Carmen de Atrato;0;Colombia;Small City
El Espino Amarillo;0;Panama;Small City
El Bebedero;0;Panama;Small City
Cerro Plata;0;Panama;Small City
Achiote;0;Panama;Small City
Tres Unidos;0;Peru;Small City
Labateca;0;Colombia;Small City
Socota;0;Peru;Small City
Gonzalo Vasquez;0;Panama;Small City
General Juan Madariaga;0;Argentina;Small City
Chascomus;0;Argentina;Small City
Medanos;0;Argentina;Small City
Hato Jobo;0;Panama;Small City
Santa Lucia;0;Venezuela, Bolivarian Rep. of;Small City
Boca de Rio Chiriqui;0;Panama;Small City
Alto Caballero;0;Panama;Small City
Rio Luis;0;Panama;Small City
Gueibale;0;Panama;Small City
El Consejo;0;Venezuela, Bolivarian Rep. of;Small City
Santa Ana;0;Venezuela, Bolivarian Rep. of;Small City
Santiago Camotlan;0;Mexico;Small City
Canagua;0;Venezuela, Bolivarian Rep. of;Small City
Santa Rita;0;Colombia;Small City
Santa Rosa;0;Colombia;Small City
San Marcos;0;Peru;Small City
Quinuabamba;0;Peru;Small City
Puerto Inca;0;Peru;Small City
Puerto Galilea;0;Peru;Small City
Guadarrama;0;Venezuela, Bolivarian Rep. of;Small City
Toledo;0;Colombia;Small City
San Rafael de Canagua;0;Venezuela, Bolivarian Rep. of;Small City
San Antonio;0;Venezuela, Bolivarian Rep. of;Small City
Sarare;0;Venezuela, Bolivarian Rep. of;Small City
Cariari;0;Costa Rica;Small City
San Silvestre;0;Venezuela, Bolivarian Rep. of;Small City
Papelon;0;Venezuela, Bolivarian Rep. of;Small City
El Corozo;0;Venezuela, Bolivarian Rep. of;Small City
Alejandria;0;Colombia;Small City
El Cobre;0;Venezuela, Bolivarian Rep. of;Small City
Paya;0;Panama;Small City
Cupira;0;Venezuela, Bolivarian Rep. of;Small City
Cachipay;0;Colombia;Small City
Chejende;0;Venezuela, Bolivarian Rep. of;Small City
Camatagua;0;Venezuela, Bolivarian Rep. of;Small City
Biscucuy;0;Venezuela, Bolivarian Rep. of;Small City
Llano Tugri;0;Panama;Small City
San Francisco;0;Panama;Small City
Santa Teresa;0;Nicaragua;Small City
Buenavista;0;Colombia;Small City
Dolores;0;Colombia;Small City
Carvajal;0;Venezuela, Bolivarian Rep. of;Small City
Santa Cruz;0;Venezuela, Bolivarian Rep. of;Small City
Putina;0;Peru;Small City
Pozuzo;0;Peru;Small City
Paruro;0;Peru;Small City
Santa Maria de Ipire;0;Venezuela, Bolivarian Rep. of;Small City
Cutervo;0;Peru;Small City
Paimas;0;Peru;Small City
El Descanso;0;Peru;Small City
San Salvador;0;Peru;Small City
Santa Lucia;0;Panama;Small City
Cauri;0;Peru;Small City
Castrovirreyna;0;Peru;Small City
El Prado;0;Panama;Small City
Banos;0;Peru;Small City
General Guemes;0;Argentina;Small City
La Cabuya;0;Panama;Small City
Texmelucan;0;Mexico;Small City
Concho;0;Peru;Small City
Papayal;0;Peru;Small City
Puerto de Nutrias;0;Venezuela, Bolivarian Rep. of;Small City
Irapa;0;Venezuela, Bolivarian Rep. of;Small City
Pallasca;0;Peru;Small City
Orellana;0;Peru;Small City
Mancos;0;Peru;Small City
Longotea;0;Peru;Small City
Juan Guerra;0;Peru;Small City
Casa Grande;0;Peru;Small City
Carabamba;0;Peru;Small City
Sepahua;0;Peru;Small City
Andamarca;0;Peru;Small City
Amotape;0;Peru;Small City
Acomayo;0;Peru;Small City
Chincha Baja;0;Peru;Small City
Lucre;0;Peru;Small City
Tambobamba;0;Peru;Small City
El Palmer;0;Venezuela, Bolivarian Rep. of;Small City
El Valle del Espiritu Santo;0;Venezuela, Bolivarian Rep. of;Small City
Buenos Aires;0;Peru;Small City
Anserma;0;Colombia;Small City
Genaro Herrera;0;Peru;Small City
Frutuoso Gomes;0;Brazil;Small City
Ciricito Abajo;0;Panama;Small City
San Marcos;0;Peru;Small City
Paimado;0;Colombia;Small City
Bella Vista;0;Panama;Small City
Platanillo;0;Panama;Small City
Combita;0;Colombia;Small City
Puerto Guzman;0;Colombia;Small City
El Pajaro;0;Panama;Small City
Socha;0;Colombia;Small City
Chupa;0;Panama;Small City
El Barrero;0;Panama;Small City
Puearto Pailas;0;Bolivia;Small City
La Encantada;0;Panama;Small City
Quebrada del Rosario Arriba;0;Panama;Small City
Jundia;0;Brazil;Small City
Samanco;0;Peru;Small City
San Juan;0;Panama;Small City
San Angel;0;Colombia;Small City
Ucuncha;0;Peru;Small City
Cocabamba;0;Peru;Small City
Huacrachuco;0;Peru;Small City
La Coipa;0;Peru;Small City
Angasmarca;0;Peru;Small City
Namora;0;Peru;Small City
Nepena;0;Peru;Small City
Chugay;0;Peru;Small City
Cochabamba;0;Peru;Small City
Parinari;0;Peru;Small City
Sao Jose dos Ramos;0;Brazil;Small City
San Rafael del Pinal;0;Venezuela, Bolivarian Rep. of;Small City
Curbati;0;Venezuela, Bolivarian Rep. of;Small City
Bajo Pichanaqui;0;Peru;Small City
Paucarbamba;0;Peru;Small City
Tembladera;0;Peru;Small City
Puerto Rico;0;Peru;Small City
Lanus;0;Argentina;Small City
Karawala;0;Nicaragua;Small City
Santa Maria;0;Argentina;Small City
San Pedro Mixtepec;0;Mexico;Small City
Zoogocho;0;Mexico;Small City
San Vicente del Caguan;0;Colombia;Small City
Maripa;0;Venezuela, Bolivarian Rep. of;Small City
La Hormiga;0;Colombia;Small City
Sopetran;0;Colombia;Small City
Chitaraque;0;Colombia;Small City
Santana do Serido;0;Brazil;Small City
Butia Inferior;0;Brazil;Small City
Monte Carmelo;0;Venezuela, Bolivarian Rep. of;Small City
Ituzaingo;0;Argentina;Small City
San Juan Bautista;0;Argentina;Small City
Beron de Astrada;0;Argentina;Small City
Quiriquire;0;Venezuela, Bolivarian Rep. of;Small City
Toay;0;Argentina;Small City
Uribe;0;Colombia;Small City
Nezahualcoyotl;0;Mexico;Small City
Cameron;0;Chile;Small City
Churuguara;0;Venezuela, Bolivarian Rep. of;Small City
Rosario de la Frontera;0;Argentina;Small City
Helvecia;0;Argentina;Small City
General Alvear;0;Argentina;Small City
Piedra Roja;0;Panama;Small City
Los Guasimitos;0;Venezuela, Bolivarian Rep. of;Small City
Santa Isabel;0;Venezuela, Bolivarian Rep. of;Small City
Tamazulapam;0;Mexico;Small City
Ortiz;0;Venezuela, Bolivarian Rep. of;Small City
Santa Elena de Arenales;0;Venezuela, Bolivarian Rep. of;Small City
La Sabana;0;Venezuela, Bolivarian Rep. of;Small City
Bobures;0;Venezuela, Bolivarian Rep. of;Small City
El Junko;0;Venezuela, Bolivarian Rep. of;Small City
El Coral;0;Nicaragua;Small City
Quebrada Seca;0;Venezuela, Bolivarian Rep. of;Small City
Mirimire;0;Venezuela, Bolivarian Rep. of;Small City
Veguitas;0;Venezuela, Bolivarian Rep. of;Small City
Santa Rosa Numero Uno;0;Panama;Small City
Pallanchacra;0;Peru;Small City
Farriar;0;Venezuela, Bolivarian Rep. of;Small City
Ocucaje;0;Peru;Small City
Panama City;0;Panama;Small City
Rivadavia;0;Argentina;Small City
Belen de Escobar;0;Argentina;Small City
Gobernadora;0;Panama;Small City
Coronel Brandsen;0;Argentina;Small City
El Espino;0;Panama;Small City
Boca de Rio Indio;0;Panama;Small City
Requena;0;Peru;Small City
Pacora;0;Peru;Small City
Arenal;0;Peru;Small City
La Merced;0;Colombia;Small City
Lonya Grande;0;Peru;Small City
Lobitos;0;Peru;Small City
Jeberos;0;Peru;Small City
Inahuaya;0;Peru;Small City
El Rosario;0;Nicaragua;Small City
La Caldera;0;Argentina;Small City
Carhue;0;Argentina;Small City
San Carlos;0;Mexico;Small City
San Javier;0;Argentina;Small City
San Antonio de Areco;0;Argentina;Small City
Mar del Tuyu;0;Argentina;Small City
Villa Krause;0;Argentina;Small City
Saujil;0;Argentina;Small City
Norquinco;0;Argentina;Small City
Bragado;0;Argentina;Small City
Chalaco;0;Peru;Small City
La Democracia;0;Guatemala;Small City
Santiago Texcalcingo;0;Mexico;Small City
San Carlos Alzatate;0;Guatemala;Small City
Remire;0;French Guiana;Small City
Cayhuayna;0;Peru;Small City
Santa Catalina Quieri;0;Mexico;Small City
Bajo Naranjillo;0;Peru;Small City
Avellaneda;0;Argentina;Small City
Tepeyahualco;0;Mexico;Small City
Santa Rosa;0;Peru;Small City
Aramango;0;Peru;Small City
Bolivar;0;Colombia;Small City
Phara;0;Peru;Small City
Quillabamba;0;Peru;Small City
Cuyocuyo;0;Peru;Small City
Olintepeque;0;Guatemala;Small City
Usicayos;0;Peru;Small City
Ataura;0;Peru;Small City
La Blanca;0;Guatemala;Small City
Santa Rosa;0;Venezuela, Bolivarian Rep. of;Small City
Luricocha;0;Peru;Small City
Sinamaica;0;Venezuela, Bolivarian Rep. of;Small City
La Tinguina;0;Peru;Small City
Galeana;0;Mexico;Small City
Asillo;0;Peru;Small City
Palmasola;0;Venezuela, Bolivarian Rep. of;Small City
Marcapata;0;Peru;Small City
Paz de Rio;0;Colombia;Small City
La Plaza Paraguachi;0;Venezuela, Bolivarian Rep. of;Small City
Pedernales;0;Venezuela, Bolivarian Rep. of;Small City
Santa Ines;0;Venezuela, Bolivarian Rep. of;Small City
Talaigua Nuevo;0;Colombia;Small City
El Porvenir;10;Panama;Small City
Las Palmas;13;Panama;Small City
Loma Yuca;17;Panama;Small City
El Cocla;32;Panama;Small City
El Macano;34;Panama;Small City
El Algarrobal;38;Peru;Small City
Boqueron;38;Panama;Small City
Cauchero;40;Panama;Small City
Daguas;50;Peru;Small City
La Laguna;52;Panama;Small City
Barranco Colorado;52;Panama;Small City
Santa Maria del Rosario;55;Mexico;Small City
Limon de Tijeras;56;Panama;Small City
Santa Maria Nduayaco;57;Mexico;Small City
Velinga;59;Peru;Small City
Santa Cruz Tayata;59;Mexico;Small City
Los Cerros de Paja;61;Panama;Small City
Cusihuiriachi;63;Mexico;Small City
Pomacancha;63;Peru;Small City
San Marcelo;66;Panama;Small City
Leones Arriba;69;Panama;Small City
Punta Laurel;69;Panama;Small City
Duncan Town;70;Bahamas;Small City
Rio Grande;71;Panama;Small City
Leones Arriba;71;Panama;Small City
Las Marias;71;Panama;Small City
Quebrada de Oro;73;Panama;Small City
Barnizal;74;Panama;Small City
La Cuesta;75;Peru;Small City
Rio Hondo;76;Panama;Small City
Pasiga;77;Panama;Small City
Santa Ana;78;Peru;Small City
La Tronosa;79;Panama;Small City
Mogollon;79;Panama;Small City
Utco;80;Peru;Small City
La Guinea;83;Panama;Small City
Chincho;83;Peru;Small City
San Jose;84;Panama;Small City
El Alto;85;Panama;Small City
La Garceana;85;Panama;Small City
San Nicolas;87;Mexico;Small City
El Maria;87;Panama;Small City
Las Sabanas;88;Panama;Small City
Guayabito;89;Panama;Small City
Tocota;91;Peru;Small City
Port Nelson;91;Bahamas;Small City
Nuario;92;Panama;Small City
El Pantano;92;Panama;Small City
Cedro Arriba;93;Panama;Small City
Cabuya;93;Panama;Small City
Palmira;93;Panama;Small City
La Ensenada;94;Panama;Small City
Piedras Gordas;94;Panama;Small City
San Jeronimo Sosola;95;Mexico;Small City
Cerro de San Pedro;97;Mexico;Small City
Arenas;97;Panama;Small City
Calabacito;100;Panama;Small City
La Miel;102;Panama;Small City
Cochamal;104;Peru;Small City
Olleros;104;Peru;Small City
Playa Chiquita;105;Panama;Small City
Santiago Nundiche;108;Mexico;Small City
